Author,Date,Num Commits,Lines Added,Lines Deleted,Files Added,Files Deleted,Files Modified,First Commit Date UTC,Last Commit Date UTC
8,9/25/2021,1,51,17,0,0,8,09/25/2021 00:42:31,09/25/2021 00:42:31
8,9/30/2021,1,2,1,0,0,1,09/30/2021 23:32:34,09/30/2021 23:32:34
8,10/1/2021,2,82,2,1,0,1,10/01/2021 18:48:22,10/01/2021 22:26:15
8,10/6/2021,2,507,385,0,0,11,10/06/2021 20:06:18,10/06/2021 21:17:10
8,10/7/2021,2,5,5,0,0,3,10/07/2021 00:35:51,10/07/2021 18:09:04
8,10/16/2021,1,6,5,0,0,1,10/16/2021 00:49:19,10/16/2021 00:49:19
8,10/27/2021,1,8,2,0,0,1,10/27/2021 00:55:47,10/27/2021 00:55:47
8,11/2/2021,1,30,29,0,0,5,11/02/2021 23:11:42,11/02/2021 23:11:42
8,11/3/2021,1,495,398,0,0,12,11/03/2021 22:38:27,11/03/2021 22:38:27
8,11/5/2021,1,35,66,0,0,3,11/05/2021 00:17:33,11/05/2021 00:17:33
8,11/6/2021,1,67,36,0,0,5,11/06/2021 00:02:42,11/06/2021 00:02:42
8,11/9/2021,2,302,239,1,0,57,11/09/2021 21:03:29,11/09/2021 21:30:00
8,11/10/2021,1,44,44,0,0,2,11/10/2021 00:45:48,11/10/2021 00:45:48
8,11/16/2021,1,114,0,3,0,0,11/16/2021 18:31:22,11/16/2021 18:31:22
8,11/22/2021,2,204,179,2,0,15,11/22/2021 21:43:04,11/22/2021 22:17:24
8,11/25/2021,1,7,5,0,0,1,11/25/2021 18:01:56,11/25/2021 18:01:56
8,11/30/2021,1,1,1,0,0,1,11/30/2021 23:06:19,11/30/2021 23:06:19
8,12/1/2021,1,8,20,0,0,1,12/01/2021 01:11:27,12/01/2021 01:11:27
8,12/3/2021,1,2,1,0,0,1,12/03/2021 22:51:13,12/03/2021 22:51:13
8,1/11/2022,1,811,558,4,0,1,01/11/2022 00:42:40,01/11/2022 00:42:40
8,1/13/2022,1,2116,1330,21,17,193,01/13/2022 20:52:30,01/13/2022 20:52:30
8,2/1/2022,1,710,365,0,0,14,02/01/2022 00:40:49,02/01/2022 00:40:49
8,2/2/2022,1,4,13,0,0,1,02/02/2022 23:50:41,02/02/2022 23:50:41
8,2/3/2022,3,27,22,0,0,7,02/03/2022 20:28:03,02/03/2022 23:37:07
8,2/17/2022,2,26865,9,42,0,6,02/17/2022 23:58:44,02/17/2022 23:59:22
8,2/23/2022,1,52,9,0,0,2,02/23/2022 00:08:04,02/23/2022 00:08:04
8,2/28/2022,1,3,0,0,0,1,02/28/2022 20:01:49,02/28/2022 20:01:49
8,3/10/2022,2,923,127,0,0,19,03/10/2022 23:31:36,03/10/2022 23:40:47
8,3/11/2022,1,43,20,0,0,5,03/11/2022 00:41:42,03/11/2022 00:41:42
8,3/17/2022,1,20775,445,263,0,10,03/17/2022 22:30:23,03/17/2022 22:30:23
8,3/22/2022,3,1120,369,3,0,25,03/22/2022 02:37:10,03/22/2022 22:50:22
8,3/24/2022,2,78,69,0,0,3,03/24/2022 18:27:57,03/24/2022 20:49:04
8,3/25/2022,2,229,22,1,0,12,03/25/2022 01:19:31,03/25/2022 20:03:10
8,3/28/2022,1,9,6,1,0,4,03/28/2022 23:19:07,03/28/2022 23:19:07
8,3/31/2022,1,8,0,0,0,2,03/31/2022 20:49:07,03/31/2022 20:49:07
8,4/7/2022,1,342,178,0,0,10,04/07/2022 00:36:34,04/07/2022 00:36:34
8,4/11/2022,1,21,12,0,0,4,04/11/2022 23:16:48,04/11/2022 23:16:48
8,4/27/2022,1,2427,687,6,6,33,04/27/2022 11:01:32,04/27/2022 11:01:32
8,5/5/2022,1,954,212,0,0,13,05/05/2022 17:36:01,05/05/2022 17:36:01
8,5/17/2022,1,2,39,0,2,3,05/17/2022 21:36:15,05/17/2022 21:36:15
8,5/26/2022,3,394,331,0,0,9,05/26/2022 16:29:57,05/26/2022 22:16:16
8,5/27/2022,2,110,104,0,0,11,05/27/2022 18:41:26,05/27/2022 22:40:14
8,6/9/2022,1,1091,441,2,5,21,06/09/2022 18:35:18,06/09/2022 18:35:18
8,6/14/2022,1,303,66,4,0,16,06/14/2022 01:19:00,06/14/2022 01:19:00
8,6/22/2022,1,18,3,0,0,1,06/22/2022 18:23:19,06/22/2022 18:23:19
8,6/23/2022,1,1,15325,0,1,2,06/23/2022 16:31:01,06/23/2022 16:31:01
8,6/24/2022,1,52,45,0,0,1,06/24/2022 00:57:39,06/24/2022 00:57:39
8,6/27/2022,1,2,0,0,0,1,06/27/2022 23:37:14,06/27/2022 23:37:14
8,6/29/2022,1,26,6,0,0,4,06/29/2022 22:02:24,06/29/2022 22:02:24
8,7/8/2022,2,275,167,0,2,16,07/08/2022 01:01:46,07/08/2022 01:05:54
8,7/12/2022,2,6,3,0,0,4,07/12/2022 17:17:43,07/12/2022 19:29:06
8,7/14/2022,1,14,0,1,0,1,07/14/2022 18:56:27,07/14/2022 18:56:27
8,7/16/2022,1,4,2,0,0,1,07/16/2022 19:41:34,07/16/2022 19:41:34
8,7/20/2022,1,2,351,0,10,3,07/20/2022 21:29:14,07/20/2022 21:29:14
8,7/21/2022,1,2,2,0,0,1,07/21/2022 21:04:50,07/21/2022 21:04:50
8,7/22/2022,1,2,1,0,0,2,07/22/2022 20:33:57,07/22/2022 20:33:57
8,7/27/2022,1,14,1,0,0,6,07/27/2022 01:03:26,07/27/2022 01:03:26
8,7/28/2022,1,198,53,2,0,1,07/28/2022 00:56:30,07/28/2022 00:56:30
8,8/5/2022,1,882,459,0,0,15,08/05/2022 18:05:37,08/05/2022 18:05:37
8,8/8/2022,1,60,27,0,0,2,08/08/2022 17:31:23,08/08/2022 17:31:23
8,8/19/2022,1,28,8,0,0,8,08/19/2022 21:32:06,08/19/2022 21:32:06
8,8/22/2022,1,2,1,0,0,1,08/22/2022 23:40:21,08/22/2022 23:40:21
8,8/24/2022,1,0,8,0,0,1,08/24/2022 00:19:23,08/24/2022 00:19:23
8,8/25/2022,1,5190,28,5,0,7,08/25/2022 18:19:56,08/25/2022 18:19:56
8,9/1/2022,1,2,2,0,0,2,09/01/2022 23:19:25,09/01/2022 23:19:25
8,9/2/2022,1,218,137,0,1,9,09/02/2022 22:43:41,09/02/2022 22:43:41
8,9/27/2022,1,2,0,0,0,1,09/27/2022 21:09:36,09/27/2022 21:09:36
8,9/29/2022,1,7,0,1,0,0,09/29/2022 22:43:49,09/29/2022 22:43:49
8,10/4/2022,2,40,1,1,0,2,10/04/2022 17:42:13,10/04/2022 22:33:29
8,10/3/2022,2,57,19,0,0,6,10/03/2022 21:00:45,10/03/2022 21:50:43
8,10/5/2022,2,297,124,0,1,12,10/05/2022 01:39:28,10/05/2022 19:56:34
8,10/7/2022,2,90,20,4,0,6,10/07/2022 17:30:21,10/07/2022 22:03:15
8,10/18/2022,1,9,9,0,0,5,10/18/2022 21:37:24,10/18/2022 21:37:24
8,10/24/2022,1,7,1,0,0,6,10/24/2022 16:50:06,10/24/2022 16:50:06
8,10/25/2022,1,7,2,0,0,1,10/25/2022 17:47:02,10/25/2022 17:47:02
8,10/28/2022,1,460,286,3,0,39,10/28/2022 23:25:07,10/28/2022 23:25:07
8,10/31/2022,1,112,110,0,0,6,10/31/2022 16:42:38,10/31/2022 16:42:38
8,11/2/2022,1,409,35922,0,44,20,11/02/2022 17:22:56,11/02/2022 17:22:56
8,11/18/2022,7,158,71,5,0,15,11/18/2022 15:55:48,11/18/2022 20:49:55
8,11/23/2022,1,5287,4083,12,37,103,11/23/2022 03:35:43,11/23/2022 03:35:43
8,11/24/2022,2,48065,48872,1,0,743,11/24/2022 15:42:04,11/24/2022 16:21:33
8,11/28/2022,3,5069,4552,0,0,28,11/28/2022 18:08:34,11/28/2022 23:58:10
8,11/29/2022,4,122,95,0,0,9,11/29/2022 00:58:06,11/29/2022 23:58:19
8,11/30/2022,1,35,1,0,0,1,11/30/2022 00:41:04,11/30/2022 00:41:04
8,12/2/2022,3,1206,12,13,0,14,12/02/2022 16:36:21,12/02/2022 22:19:00
8,12/1/2022,1,337,519,2,0,8,12/01/2022 23:45:13,12/01/2022 23:45:13
8,12/3/2022,2,354,48,1,0,15,12/03/2022 00:21:37,12/03/2022 00:22:15
8,12/7/2022,1,2,2,0,0,2,12/07/2022 15:51:04,12/07/2022 15:51:04
8,1/3/2023,1,2,2,0,0,1,01/03/2023 18:54:59,01/03/2023 18:54:59
8,1/5/2023,1,73,21,1,0,7,01/05/2023 21:25:42,01/05/2023 21:25:42
8,1/6/2023,1,15,7,0,0,6,01/06/2023 00:31:21,01/06/2023 00:31:21
8,1/7/2023,2,430,36,6,0,7,01/07/2023 00:17:03,01/07/2023 02:13:04
8,1/18/2023,1,3,35,0,0,9,01/18/2023 22:11:45,01/18/2023 22:11:45
8,1/23/2023,2,127,29,1,0,5,01/23/2023 23:37:59,01/23/2023 23:48:20
8,1/24/2023,3,90,32,0,0,12,01/24/2023 17:39:18,01/24/2023 23:31:42
8,1/25/2023,2,6,11,0,0,4,01/25/2023 01:13:52,01/25/2023 21:54:47
8,1/31/2023,4,636,99,0,2,11,01/31/2023 00:15:15,01/31/2023 19:05:37
8,2/1/2023,2,67,106,0,0,5,02/01/2023 00:06:33,02/01/2023 02:13:51
8,2/7/2023,2,107,17,0,0,5,02/07/2023 21:18:40,02/07/2023 23:09:07
8,2/9/2023,2,455,986,4,2,38,02/09/2023 17:15:04,02/09/2023 20:47:44
8,2/16/2023,2,28,18,0,0,2,02/16/2023 22:30:51,02/16/2023 23:53:42
8,2/21/2023,1,269,30,0,0,3,02/21/2023 18:51:04,02/21/2023 18:51:04
8,3/3/2023,1,59,30,0,0,2,03/03/2023 23:37:24,03/03/2023 23:37:24
8,3/8/2023,1,61,0,0,0,1,03/08/2023 19:39:08,03/08/2023 19:39:08
8,3/10/2023,3,28,9,0,0,4,03/10/2023 00:11:17,03/10/2023 00:50:46
9,5/15/2019,2,155,13,0,0,10,05/15/2019 16:40:19,05/15/2019 17:28:21
9,5/20/2019,1,194,218,1,0,18,05/20/2019 23:03:09,05/20/2019 23:03:09
10,5/17/2019,1,4,3,0,0,4,05/17/2019 00:37:25,05/17/2019 00:37:25
10,5/31/2019,1,81,12,1,0,7,05/31/2019 17:13:45,05/31/2019 17:13:45
10,6/3/2019,2,44805,5455,266,59,23,06/03/2019 09:54:47,06/03/2019 13:19:25
10,6/4/2019,7,545,233,1,0,35,06/04/2019 13:22:51,06/04/2019 22:35:48
10,6/6/2019,6,465,294,2,0,34,06/06/2019 09:19:31,06/06/2019 19:16:18
10,6/11/2019,2,59,3,0,0,4,06/11/2019 00:51:13,06/11/2019 22:06:48
10,6/7/2019,2,338,70,11,0,53,06/07/2019 11:59:55,06/07/2019 14:01:59
10,6/10/2019,2,155,121,0,0,6,06/10/2019 16:49:14,06/10/2019 22:02:11
10,6/12/2019,5,84,44,0,0,10,06/12/2019 17:03:32,06/12/2019 23:19:38
10,6/13/2019,5,267,148,3,0,19,06/13/2019 11:51:48,06/13/2019 18:14:53
10,6/17/2019,5,1055,535,11,5,57,06/17/2019 18:49:17,06/17/2019 20:06:34
10,6/18/2019,1,20,3,1,0,2,06/18/2019 19:34:21,06/18/2019 19:34:21
10,6/20/2019,1,4,1,0,0,1,06/20/2019 01:14:07,06/20/2019 01:14:07
10,6/24/2019,1,891,1,17,0,2,06/24/2019 17:47:26,06/24/2019 17:47:26
10,6/26/2019,2,861,48,14,0,23,06/26/2019 08:58:07,06/26/2019 23:40:36
10,7/2/2019,2,834,166,17,0,23,07/02/2019 14:38:09,07/02/2019 22:49:21
10,7/3/2019,2,18,3,0,0,5,07/03/2019 23:13:29,07/03/2019 23:23:36
10,7/4/2019,1,378,35,6,0,10,07/04/2019 07:10:34,07/04/2019 07:10:34
10,7/11/2019,1,629,221,12,1,11,07/11/2019 00:14:55,07/11/2019 00:14:55
10,7/12/2019,2,91,46,1,0,7,07/12/2019 17:27:14,07/12/2019 17:30:13
10,7/15/2019,2,124,55,0,1,9,07/15/2019 14:23:10,07/15/2019 18:09:42
10,7/16/2019,2,432,574,4,1,37,07/16/2019 08:17:47,07/16/2019 18:30:23
10,7/17/2019,2,7,7,0,0,2,07/17/2019 00:07:57,07/17/2019 22:33:03
10,7/19/2019,1,485,278,4,1,95,07/19/2019 12:45:47,07/19/2019 12:45:47
10,7/22/2019,1,148,91,1,2,66,07/22/2019 17:24:25,07/22/2019 17:24:25
10,7/23/2019,2,613,119,3,0,19,07/23/2019 07:01:37,07/23/2019 21:32:50
10,7/25/2019,1,235,90,1,0,13,07/25/2019 13:16:23,07/25/2019 13:16:23
10,7/31/2019,2,1983,956,12,0,30,07/31/2019 08:33:06,07/31/2019 08:33:41
10,8/1/2019,1,396,55,1,0,16,08/01/2019 23:18:47,08/01/2019 23:18:47
10,8/12/2019,1,1,1,0,0,1,08/12/2019 20:37:03,08/12/2019 20:37:03
10,8/13/2019,1,56,13,0,0,14,08/13/2019 06:09:10,08/13/2019 06:09:10
10,8/21/2019,1,29,12,0,0,3,08/21/2019 11:22:56,08/21/2019 11:22:56
10,8/22/2019,2,257,132,2,0,9,08/22/2019 13:24:02,08/22/2019 15:39:42
10,8/23/2019,1,13,19,0,0,3,08/23/2019 16:46:06,08/23/2019 16:46:06
10,8/27/2019,1,7,4,0,0,1,08/27/2019 23:44:46,08/27/2019 23:44:46
10,8/28/2019,2,424,54,2,0,14,08/28/2019 19:02:47,08/28/2019 23:10:54
10,8/29/2019,2,355,264,4,0,25,08/29/2019 12:17:46,08/29/2019 22:32:58
10,8/30/2019,2,183,86,3,0,19,08/30/2019 20:12:44,08/30/2019 23:46:48
10,9/3/2019,2,421,63,7,0,31,09/03/2019 17:22:02,09/03/2019 23:15:37
10,9/9/2019,2,24,0,0,0,3,09/09/2019 21:00:43,09/09/2019 21:55:52
10,9/10/2019,1,118,49,0,0,16,09/10/2019 17:31:34,09/10/2019 17:31:34
10,9/11/2019,2,472,418,2,3,69,09/11/2019 17:41:31,09/11/2019 19:08:47
10,9/16/2019,4,134,78,0,0,39,09/16/2019 16:04:48,09/16/2019 23:28:49
10,9/17/2019,4,1122,141,3,1,28,09/17/2019 01:45:50,09/17/2019 22:31:08
10,9/18/2019,1,886,187,5,0,4,09/18/2019 19:15:32,09/18/2019 19:15:32
10,9/19/2019,2,90,14,3,0,8,09/19/2019 20:17:50,09/19/2019 21:28:56
10,9/20/2019,1,475,12,1,1,3,09/20/2019 19:46:26,09/20/2019 19:46:26
10,9/21/2019,1,80,23,0,0,1,09/21/2019 06:38:40,09/21/2019 06:38:40
10,9/23/2019,5,355,151,2,1,29,09/23/2019 14:12:39,09/23/2019 23:07:35
10,9/24/2019,1,505,499,0,0,1,09/24/2019 00:00:08,09/24/2019 00:00:08
10,9/27/2019,1,1091,970,6,1,55,09/27/2019 16:41:38,09/27/2019 16:41:38
10,10/1/2019,1,439,184,6,0,14,10/01/2019 17:58:36,10/01/2019 17:58:36
10,10/2/2019,2,339,167,5,0,11,10/02/2019 21:24:54,10/02/2019 21:56:28
10,10/3/2019,2,170,72,0,0,10,10/03/2019 00:03:17,10/03/2019 17:43:28
10,10/7/2019,2,38,13,0,0,7,10/07/2019 20:39:10,10/07/2019 22:09:04
10,10/8/2019,4,2062,85,24,0,21,10/08/2019 01:44:02,10/08/2019 18:55:40
10,10/9/2019,3,46,38,0,0,6,10/09/2019 13:12:21,10/09/2019 22:08:48
10,10/10/2019,2,67,106,0,1,9,10/10/2019 05:25:55,10/10/2019 05:52:54
10,10/14/2019,3,1948,61,3,0,19,10/14/2019 14:35:29,10/14/2019 21:43:55
10,10/15/2019,2,42,28,0,0,10,10/15/2019 12:11:54,10/15/2019 12:51:01
10,10/16/2019,1,1,3,0,0,2,10/16/2019 16:36:08,10/16/2019 16:36:08
10,10/17/2019,4,1285,569,1,0,5,10/17/2019 17:26:42,10/17/2019 22:57:33
10,10/18/2019,1,51,53,0,0,1,10/18/2019 16:44:50,10/18/2019 16:44:50
10,10/21/2019,2,97,87,0,1,15,10/21/2019 17:12:37,10/21/2019 17:46:31
10,10/22/2019,1,32,14,0,0,3,10/22/2019 06:43:17,10/22/2019 06:43:17
10,10/23/2019,2,46,33,0,0,9,10/23/2019 06:27:31,10/23/2019 15:25:25
10,10/24/2019,3,189,138,0,2,15,10/24/2019 02:49:36,10/24/2019 14:43:23
10,10/25/2019,3,1874,294,4,1,2,10/25/2019 00:29:39,10/25/2019 09:14:36
10,10/28/2019,4,1355,411,1,0,18,10/28/2019 12:49:08,10/28/2019 23:32:39
10,10/29/2019,1,245,21,0,0,1,10/29/2019 18:13:54,10/29/2019 18:13:54
10,10/30/2019,1,193,95,0,0,7,10/30/2019 19:47:05,10/30/2019 19:47:05
10,10/31/2019,3,103,125,0,0,8,10/31/2019 12:27:56,10/31/2019 17:37:40
10,11/2/2019,1,529,83,1,1,0,11/02/2019 12:33:00,11/02/2019 12:33:00
10,11/5/2019,1,2,2,0,0,1,11/05/2019 18:40:02,11/05/2019 18:40:02
10,11/6/2019,5,456,215,8,1,10,11/06/2019 07:02:58,11/06/2019 17:06:45
10,11/7/2019,3,573,614,0,0,15,11/07/2019 18:33:43,11/07/2019 22:01:31
10,11/8/2019,6,1133,513,6,2,45,11/08/2019 08:09:25,11/08/2019 18:05:10
10,11/9/2019,1,122,132,0,0,7,11/09/2019 07:46:10,11/09/2019 07:46:10
10,11/12/2019,1,125,50,0,0,2,11/12/2019 22:59:29,11/12/2019 22:59:29
10,11/14/2019,3,85,16,0,0,11,11/14/2019 09:44:59,11/14/2019 19:06:40
10,11/19/2019,2,23,3,0,0,3,11/19/2019 21:34:38,11/19/2019 23:48:44
10,11/27/2019,1,247,106,1,0,4,11/27/2019 21:57:01,11/27/2019 21:57:01
10,12/3/2019,1,63,110,0,0,4,12/03/2019 14:55:13,12/03/2019 14:55:13
10,12/4/2019,1,82,53,2,0,3,12/04/2019 19:52:27,12/04/2019 19:52:27
10,12/10/2019,1,18,24,0,0,6,12/10/2019 12:11:54,12/10/2019 12:11:54
10,12/11/2019,1,806,498,0,0,2,12/11/2019 19:04:44,12/11/2019 19:04:44
10,12/12/2019,1,1,1,0,0,1,12/12/2019 08:34:14,12/12/2019 08:34:14
10,12/15/2019,1,39,0,0,0,1,12/15/2019 16:44:07,12/15/2019 16:44:07
10,12/16/2019,1,30,6,0,0,4,12/16/2019 15:23:36,12/16/2019 15:23:36
10,12/18/2019,3,18,15,0,0,3,12/18/2019 15:17:44,12/18/2019 15:18:59
10,1/6/2020,1,3,3,0,0,2,01/06/2020 13:08:43,01/06/2020 13:08:43
10,1/7/2020,1,39,39,0,0,9,01/07/2020 00:06:33,01/07/2020 00:06:33
10,1/8/2020,1,643,111,7,0,28,01/08/2020 22:00:29,01/08/2020 22:00:29
10,1/9/2020,1,3,4,0,0,1,01/09/2020 18:55:05,01/09/2020 18:55:05
10,1/12/2020,1,14,1,2,0,1,01/12/2020 16:35:49,01/12/2020 16:35:49
10,1/13/2020,1,10,0,2,0,0,01/13/2020 18:17:07,01/13/2020 18:17:07
10,1/14/2020,1,37,53,0,0,7,01/14/2020 21:49:25,01/14/2020 21:49:25
10,1/15/2020,1,523,469,2,3,30,01/15/2020 17:47:36,01/15/2020 17:47:36
10,1/17/2020,2,95,67,0,0,21,01/17/2020 08:13:54,01/17/2020 15:16:50
10,1/21/2020,1,3,3,0,0,2,01/21/2020 18:47:14,01/21/2020 18:47:14
10,1/22/2020,4,60,205943,0,812,7,01/22/2020 22:05:52,01/22/2020 23:59:44
10,1/23/2020,3,23,133,0,2,5,01/23/2020 11:35:52,01/23/2020 14:26:15
10,1/30/2020,5,50,28,1,1,10,01/30/2020 16:00:53,01/30/2020 20:15:30
10,2/6/2020,1,6,0,0,0,2,02/06/2020 18:48:51,02/06/2020 18:48:51
10,2/4/2020,4,34,12,0,0,5,02/04/2020 17:29:03,02/04/2020 21:22:11
10,2/5/2020,1,6,12,0,0,2,02/05/2020 22:39:11,02/05/2020 22:39:11
10,2/7/2020,5,19,17,0,0,5,02/07/2020 00:43:00,02/07/2020 19:23:28
10,2/10/2020,3,145,29,2,0,18,02/10/2020 21:48:34,02/10/2020 22:29:53
10,2/11/2020,6,121,10,1,0,11,02/11/2020 01:40:53,02/11/2020 14:08:34
10,2/21/2020,1,26,25,0,0,1,02/21/2020 00:18:05,02/21/2020 00:18:05
10,2/24/2020,1,72,2,1,0,2,02/24/2020 19:29:47,02/24/2020 19:29:47
10,2/27/2020,9,481,236,6,1,30,02/27/2020 14:25:43,02/27/2020 20:05:41
10,2/25/2020,2,109,10,2,0,8,02/25/2020 16:10:56,02/25/2020 23:38:00
10,2/28/2020,5,155,101,1,0,20,02/28/2020 12:40:11,02/28/2020 20:37:18
10,3/2/2020,5,97,18,2,0,6,03/02/2020 16:30:28,03/02/2020 21:06:20
10,3/3/2020,7,357,90,1,0,19,03/03/2020 00:27:39,03/03/2020 22:44:58
10,3/4/2020,5,132,50,2,0,14,03/04/2020 13:05:30,03/04/2020 16:24:35
10,3/16/2020,9,1698,156,3,0,15,03/16/2020 17:34:26,03/16/2020 23:21:19
10,3/17/2020,2,1826,104,12,0,2,03/17/2020 18:13:09,03/17/2020 20:29:10
10,3/18/2020,6,264,1496,1,3,6,03/18/2020 00:10:46,03/18/2020 22:55:22
10,3/19/2020,3,819,128,1,4,8,03/19/2020 13:52:41,03/19/2020 16:17:55
10,3/23/2020,2,10,6,0,0,2,03/23/2020 23:25:44,03/23/2020 23:30:19
10,3/24/2020,11,350,115,4,0,23,03/24/2020 10:56:14,03/24/2020 23:57:12
10,3/25/2020,2,3,7,0,0,3,03/25/2020 00:06:19,03/25/2020 20:10:32
10,3/27/2020,20,564,360,7,2,46,03/27/2020 10:34:10,03/27/2020 19:33:44
10,3/30/2020,1,124,6,1,0,4,03/30/2020 20:23:06,03/30/2020 20:23:06
10,3/31/2020,9,149,82,0,0,22,03/31/2020 08:58:01,03/31/2020 23:18:12
10,4/1/2020,9,146,29,2,0,9,04/01/2020 09:57:24,04/01/2020 16:15:55
10,4/8/2020,1,174,13,0,0,6,04/08/2020 16:41:31,04/08/2020 16:41:31
10,4/9/2020,6,456,320,5,0,34,04/09/2020 16:45:10,04/09/2020 18:56:55
10,4/11/2020,2,6,2,0,0,3,04/11/2020 15:11:55,04/11/2020 17:44:41
10,4/14/2020,6,379,489,2,4,28,04/14/2020 13:17:26,04/14/2020 20:50:26
10,4/21/2020,8,168,113,1,1,15,04/21/2020 09:57:09,04/21/2020 22:23:34
10,4/22/2020,8,236,84,1,0,19,04/22/2020 10:36:18,04/22/2020 15:30:04
10,4/23/2020,6,128,137,1,0,10,04/23/2020 07:18:39,04/23/2020 23:30:59
10,4/24/2020,1,1,0,0,0,1,04/24/2020 08:53:11,04/24/2020 08:53:11
10,4/30/2020,10,91,40,0,0,15,04/30/2020 08:49:32,04/30/2020 18:20:49
10,5/4/2020,2,754,177,7,0,598,05/04/2020 22:22:57,05/04/2020 22:26:31
10,5/6/2020,9,183,362,1,2,27,05/06/2020 10:55:08,05/06/2020 23:31:50
10,5/5/2020,2,196,85,1,0,10,05/05/2020 17:09:30,05/05/2020 20:43:33
10,5/7/2020,7,288,290,1,2,17,05/07/2020 07:48:32,05/07/2020 22:56:26
10,5/8/2020,11,336,127,2,0,24,05/08/2020 01:07:09,05/08/2020 22:36:30
10,5/9/2020,2,4,4,0,0,2,05/09/2020 08:24:58,05/09/2020 09:09:37
10,5/11/2020,12,416,265,2,0,28,05/11/2020 15:11:17,05/11/2020 23:53:18
10,5/12/2020,2,21,33,0,0,4,05/12/2020 00:57:21,05/12/2020 23:15:26
10,5/13/2020,5,21,31,0,0,7,05/13/2020 07:33:34,05/13/2020 18:04:41
10,5/14/2020,3,102,387,0,0,13,05/14/2020 22:36:22,05/14/2020 22:58:27
10,5/15/2020,17,390,92,1,0,22,05/15/2020 00:42:04,05/15/2020 22:19:01
10,5/18/2020,5,228,46,2,0,45,05/18/2020 19:23:13,05/18/2020 21:51:46
10,5/19/2020,12,361,25,1,0,16,05/19/2020 07:01:22,05/19/2020 23:02:01
10,5/21/2020,11,182,78,3,1,14,05/21/2020 16:18:54,05/21/2020 21:41:43
10,5/23/2020,2,11,5,0,0,4,05/23/2020 09:40:01,05/23/2020 17:59:02
10,5/24/2020,1,1,1,0,0,1,05/24/2020 22:14:54,05/24/2020 22:14:54
10,5/30/2020,3,3,3,0,0,3,05/30/2020 00:13:24,05/30/2020 00:16:01
10,6/3/2020,1,619,380,1,1,2,06/03/2020 17:01:27,06/03/2020 17:01:27
10,6/4/2020,4,454,612,2,1,16,06/04/2020 08:50:06,06/04/2020 21:49:27
10,6/5/2020,6,168,163,0,0,28,06/05/2020 00:17:44,06/05/2020 17:35:47
10,6/6/2020,2,2,12,0,0,4,06/06/2020 20:25:33,06/06/2020 21:42:50
10,6/10/2020,9,88,67,0,0,15,06/10/2020 06:37:13,06/10/2020 17:18:20
10,6/9/2020,5,81,46,0,0,12,06/09/2020 21:47:55,06/09/2020 22:31:25
10,6/11/2020,2,110,28,0,0,3,06/11/2020 12:36:17,06/11/2020 17:10:18
10,6/18/2020,6,7,7,0,0,6,06/18/2020 07:18:36,06/18/2020 18:45:11
10,6/19/2020,1,1,1,0,0,1,06/19/2020 17:08:59,06/19/2020 17:08:59
10,6/23/2020,1,57,86,0,0,8,06/23/2020 15:23:31,06/23/2020 15:23:31
10,6/24/2020,1,21,23,0,0,4,06/24/2020 12:53:06,06/24/2020 12:53:06
10,6/25/2020,4,118,20,1,0,7,06/25/2020 17:31:04,06/25/2020 20:01:09
10,6/26/2020,22,1014,751,14,6,74,06/26/2020 00:15:23,06/26/2020 22:51:33
10,6/27/2020,5,172,117,0,0,12,06/27/2020 08:39:40,06/27/2020 20:58:01
10,6/29/2020,7,123,138,1,1,17,06/29/2020 15:32:28,06/29/2020 23:02:12
10,6/30/2020,3,186,105,0,0,8,06/30/2020 17:33:14,06/30/2020 22:47:00
10,7/1/2020,5,110,14,3,0,6,07/01/2020 17:16:49,07/01/2020 20:39:42
10,7/2/2020,2,9,8,0,0,5,07/02/2020 18:46:04,07/02/2020 18:51:04
10,7/7/2020,7,343,186,1,0,14,07/07/2020 11:31:47,07/07/2020 16:53:58
10,7/6/2020,4,73,57,0,1,7,07/06/2020 20:15:41,07/06/2020 20:40:09
10,7/8/2020,1,21,3,0,0,2,07/08/2020 16:03:53,07/08/2020 16:03:53
10,7/9/2020,1,1,1,0,0,1,07/09/2020 18:22:54,07/09/2020 18:22:54
10,7/10/2020,5,89,55,0,0,16,07/10/2020 09:12:43,07/10/2020 17:58:18
10,7/11/2020,1,1,1,0,0,1,07/11/2020 15:20:55,07/11/2020 15:20:55
10,7/22/2020,1,26,23,0,0,6,07/22/2020 21:19:05,07/22/2020 21:19:05
10,7/23/2020,2,134,0,2,0,1,07/23/2020 12:58:40,07/23/2020 16:27:18
10,7/24/2020,1,1,0,0,0,1,07/24/2020 16:00:31,07/24/2020 16:00:31
10,8/1/2020,1,2,2,0,0,1,08/01/2020 17:24:47,08/01/2020 17:24:47
10,8/4/2020,5,81,38,0,0,10,08/04/2020 16:01:24,08/04/2020 20:24:27
10,8/10/2020,14,522,115,6,0,45,08/10/2020 11:04:45,08/10/2020 23:34:44
10,8/11/2020,4,160,63,1,0,11,08/11/2020 00:11:14,08/11/2020 16:46:53
10,8/25/2020,4,7428,250,27,0,18,08/25/2020 19:13:36,08/25/2020 23:09:32
10,9/1/2020,2,3,5,0,0,2,09/01/2020 14:40:29,09/01/2020 14:41:22
10,9/2/2020,3,44,43,0,0,6,09/02/2020 08:39:07,09/02/2020 18:44:10
