Commit Sha,File Sha,Lines,Path,Path1,Path2,Path3,Extension
e4a102a4fca720931620f16b8471901b4786cc70,9318ff08d58f20f440b26a3d2966e755ca39389f,20,.github/ISSUE_TEMPLATE/question.md,.github,ISSUE_TEMPLATE,question.md,.md
e4a102a4fca720931620f16b8471901b4786cc70,fc8a1b3e910a97b65c78f9fa75da178bf747bebd,63,eng/Localize/LocProject.json,eng,Localize,LocProject.json,.json
e4a102a4fca720931620f16b8471901b4786cc70,56c2f25ac22ffa438d8c0cdcfab09f9b691d6b55,2,eng/common/CIBuild.cmd,eng,common,CIBuild.cmd,.cmd
e4a102a4fca720931620f16b8471901b4786cc70,4c1ea7c98ea4d101c0ac3f0d4972e55b243ca5f1,11,eng/common/PSScriptAnalyzerSettings.psd1,eng,common,PSScriptAnalyzerSettings.psd1,.psd1
e4a102a4fca720931620f16b8471901b4786cc70,ff49c371527a031605d4570a18804b8de3621812,28,eng/common/README.md,eng,common,README.md,.md
e4a102a4fca720931620f16b8471901b4786cc70,efa2fd72bfaa223ab2bd9dd602d928e81f90a1a9,167,eng/common/SetupNugetSources.ps1,eng,common,SetupNugetSources.ps1,.ps1
e4a102a4fca720931620f16b8471901b4786cc70,d387c7eac95e54e2573f6169cc6a8fd47855549c,171,eng/common/SetupNugetSources.sh,eng,common,SetupNugetSources.sh,.sh
e4a102a4fca720931620f16b8471901b4786cc70,33a6f2d0e2481193108694cf8de48a4565dc72de,166,eng/common/build.ps1,eng,common,build.ps1,.ps1
e4a102a4fca720931620f16b8471901b4786cc70,50af40cdd2ce60c5f7b5b97ed9e80d304c0744a6,247,eng/common/build.sh,eng,common,build.sh,.sh
e4a102a4fca720931620f16b8471901b4786cc70,1a02c0dec8fd7b1abf9143e183c5415ba4b15a8b,16,eng/common/cibuild.sh,eng,common,cibuild.sh,.sh
e4a102a4fca720931620f16b8471901b4786cc70,8fda30bdce2b0954caa5022599f9a0ae7c3176d0,47,eng/common/darc-init.ps1,eng,common,darc-init.ps1,.ps1
e4a102a4fca720931620f16b8471901b4786cc70,c305ae6bd771ef3090d380168d75878a35b65f0f,82,eng/common/darc-init.sh,eng,common,darc-init.sh,.sh
e4a102a4fca720931620f16b8471901b4786cc70,b1c2642e76f7253e66c65d967056d8cceca6b631,2,eng/common/dotnet-install.cmd,eng,common,dotnet-install.cmd,.cmd
e4a102a4fca720931620f16b8471901b4786cc70,811f0f717f736aaa0c0125e5bc80f2c3f3504164,28,eng/common/dotnet-install.ps1,eng,common,dotnet-install.ps1,.ps1
e4a102a4fca720931620f16b8471901b4786cc70,7e69e3a9e24a798ec71603c395d1453ba5e3b867,91,eng/common/dotnet-install.sh,eng,common,dotnet-install.sh,.sh
e4a102a4fca720931620f16b8471901b4786cc70,da09da4f1fc445eea2444af715442160f2e82f75,13,eng/common/enable-cross-org-publishing.ps1,eng,common,enable-cross-org-publishing.ps1,.ps1
e4a102a4fca720931620f16b8471901b4786cc70,524aaa57f2b7425bb3b6034a30db7d57395d9885,189,eng/common/generate-locproject.ps1,eng,common,generate-locproject.ps1,.ps1
e4a102a4fca720931620f16b8471901b4786cc70,3e5c1c74a1c50d58c230788207131634aea9c3cc,21,eng/common/generate-sbom-prep.ps1,eng,common,generate-sbom-prep.ps1,.ps1
e4a102a4fca720931620f16b8471901b4786cc70,d5c76dc827b49692b458657fc56a483c7d27f6dc,34,eng/common/generate-sbom-prep.sh,eng,common,generate-sbom-prep.sh,.sh
e4a102a4fca720931620f16b8471901b4786cc70,d7f185856e7912e2636e844c07befb59fccb05f2,26,eng/common/helixpublish.proj,eng,common,helixpublish.proj,.proj
e4a102a4fca720931620f16b8471901b4786cc70,438cd548c452ccf60b9077fb60d142f56c5488d5,3,eng/common/init-tools-native.cmd,eng,common,init-tools-native.cmd,.cmd
e4a102a4fca720931620f16b8471901b4786cc70,27ccdb9ecc95163a079ea7d864a9b031e69d578f,203,eng/common/init-tools-native.ps1,eng,common,init-tools-native.ps1,.ps1
e4a102a4fca720931620f16b8471901b4786cc70,3e6a8d6acf2f572e8255a69469a220214d2c5351,238,eng/common/init-tools-native.sh,eng,common,init-tools-native.sh,.sh
e4a102a4fca720931620f16b8471901b4786cc70,92b77347d9904ecd808f34cebfff1ca0f6251ab1,132,eng/common/internal-feed-operations.ps1,eng,common,internal-feed-operations.ps1,.ps1
e4a102a4fca720931620f16b8471901b4786cc70,9378223ba0955b3c8e769033871f1f65ca3ecd85,141,eng/common/internal-feed-operations.sh,eng,common,internal-feed-operations.sh,.sh
e4a102a4fca720931620f16b8471901b4786cc70,f041e5ddd95892b0e39e8c3a6ff35f8605a73877,28,eng/common/msbuild.ps1,eng,common,msbuild.ps1,.ps1
e4a102a4fca720931620f16b8471901b4786cc70,20d3dad543520089f303cd09c30d3ee59489aae9,58,eng/common/msbuild.sh,eng,common,msbuild.sh,.sh
e4a102a4fca720931620f16b8471901b4786cc70,8e422c561e4bdb9fc494dfebe372297d87bbee12,260,eng/common/pipeline-logging-functions.ps1,eng,common,pipeline-logging-functions.ps1,.ps1
e4a102a4fca720931620f16b8471901b4786cc70,6a0b2255e91186c464882a6b64d9a2c28fa70d6f,206,eng/common/pipeline-logging-functions.sh,eng,common,pipeline-logging-functions.sh,.sh
e4a102a4fca720931620f16b8471901b4786cc70,e7ba975adeb6b1840861f02c40184337de1f483f,45,eng/common/retain-build.ps1,eng,common,retain-build.ps1,.ps1
e4a102a4fca720931620f16b8471901b4786cc70,73828dd30d31794e7a94c4ddda65bbc3aad96a2e,97,eng/common/sdk-task.ps1,eng,common,sdk-task.ps1,.ps1
e4a102a4fca720931620f16b8471901b4786cc70,eb188cfda415b420a2e4de9a68d2a92ed26a7ac9,957,eng/common/tools.ps1,eng,common,tools.ps1,.ps1
e4a102a4fca720931620f16b8471901b4786cc70,3392e3a99921f7ee0782dea3d024d31f134be580,592,eng/common/tools.sh,eng,common,tools.sh,.sh
e4a102a4fca720931620f16b8471901b4786cc70,5a2b4cabc3fcc1f173c0d8b803c0e02d33110cd1,36,eng/package/PackNpmPackage.ps1,eng,package,PackNpmPackage.ps1,.ps1
e4a102a4fca720931620f16b8471901b4786cc70,cb7eb8adedbe32fb54f627eb855517647e15e71a,26,eng/package/PackUtilities.ps1,eng,package,PackUtilities.ps1,.ps1
e4a102a4fca720931620f16b8471901b4786cc70,67592ba8d98e8f289e9de6ae60b129bbae70f27d,56,eng/package/PackVSCodeExtension.ps1,eng,package,PackVSCodeExtension.ps1,.ps1
