Author,Date,Num Commits,Lines Added,Lines Deleted,Files Added,Files Deleted,Files Modified,First Commit Date UTC,Last Commit Date UTC
36,1/24/2019,1,280,10,1,0,1,01/24/2019 04:01:11,01/24/2019 04:01:11
36,1/25/2019,1,269,66,1,0,8,01/25/2019 22:57:46,01/25/2019 22:57:46
36,1/30/2019,1,24,12,0,0,3,01/30/2019 19:50:48,01/30/2019 19:50:48
36,2/1/2019,2,200,1,2,0,3,02/01/2019 01:07:47,02/01/2019 23:37:13
36,2/4/2019,1,85,2,1,0,1,02/04/2019 19:47:17,02/04/2019 19:47:17
36,2/5/2019,2,318,33,3,0,5,02/05/2019 00:47:54,02/05/2019 18:37:11
36,2/6/2019,6,617,158,5,0,21,02/06/2019 16:15:56,02/06/2019 23:34:39
36,2/9/2019,1,202,64,3,1,7,02/09/2019 06:44:26,02/09/2019 06:44:26
36,2/13/2019,1,57,40,0,1,1,02/13/2019 02:14:33,02/13/2019 02:14:33
36,2/14/2019,1,464,52,2,1,1,02/14/2019 16:49:52,02/14/2019 16:49:52
36,2/15/2019,2,83,96,0,0,8,02/15/2019 00:52:27,02/15/2019 21:56:13
36,2/21/2019,1,387,5,3,0,3,02/21/2019 21:29:40,02/21/2019 21:29:40
36,2/22/2019,1,4,1,0,0,1,02/22/2019 23:59:18,02/22/2019 23:59:18
36,2/24/2019,1,570,45,5,1,4,02/24/2019 23:11:10,02/24/2019 23:11:10
36,3/4/2019,1,239,59,2,1,1,03/04/2019 19:23:21,03/04/2019 19:23:21
36,3/7/2019,2,588,204,2,1,7,03/07/2019 19:36:16,03/07/2019 21:59:10
36,3/8/2019,1,51,51,0,0,19,03/08/2019 17:23:38,03/08/2019 17:23:38
36,3/9/2019,1,36,36,0,0,7,03/09/2019 00:59:49,03/09/2019 00:59:49
36,3/12/2019,1,25,18,0,0,5,03/12/2019 18:21:23,03/12/2019 18:21:23
36,3/13/2019,2,129,0,1,0,3,03/13/2019 22:20:23,03/13/2019 23:00:01
36,3/14/2019,3,773,136,2,2,2,03/14/2019 03:26:45,03/14/2019 18:40:28
36,3/19/2019,1,205,17,1,1,2,03/19/2019 22:44:32,03/19/2019 22:44:32
36,3/21/2019,1,832,832,0,0,258,03/21/2019 23:49:05,03/21/2019 23:49:05
36,3/25/2019,2,107,69,0,1,7,03/25/2019 18:58:24,03/25/2019 23:29:07
36,3/26/2019,1,11,11,0,0,4,03/26/2019 03:50:51,03/26/2019 03:50:51
36,4/5/2019,1,18,18,0,0,8,04/05/2019 22:11:12,04/05/2019 22:11:12
36,4/10/2019,1,445,218,4,3,1,04/10/2019 22:44:51,04/10/2019 22:44:51
36,4/11/2019,1,242,123,2,1,2,04/11/2019 04:22:39,04/11/2019 04:22:39
36,4/12/2019,2,624,182,2,0,4,04/12/2019 21:47:24,04/12/2019 23:09:29
36,4/15/2019,1,3,3,0,0,1,04/15/2019 21:59:25,04/15/2019 21:59:25
37,6/4/2018,1,1,1,0,0,1,06/04/2018 20:36:22,06/04/2018 20:36:22
38,6/7/2018,1,7,0,0,0,1,06/07/2018 04:07:02,06/07/2018 04:07:02
39,6/7/2018,1,1922,343,22,0,7,06/07/2018 17:03:02,06/07/2018 17:03:02
39,7/18/2018,1,110,35,0,0,1,07/18/2018 19:45:55,07/18/2018 19:45:55
40,6/8/2018,1,15142,58,26,0,6,06/08/2018 18:37:47,06/08/2018 18:37:47
40,6/26/2018,1,6986,1,29,0,10,06/26/2018 13:36:24,06/26/2018 13:36:24
40,7/2/2018,1,15,2,0,0,1,07/02/2018 21:21:06,07/02/2018 21:21:06
40,8/8/2018,1,146,4,1,0,2,08/08/2018 19:11:05,08/08/2018 19:11:05
40,8/29/2018,1,349,36,0,0,2,08/29/2018 17:53:00,08/29/2018 17:53:00
40,10/11/2018,1,54,16,0,0,9,10/11/2018 00:01:19,10/11/2018 00:01:19
40,10/31/2018,1,1204,180,2,0,14,10/31/2018 17:45:14,10/31/2018 17:45:14
40,11/6/2018,1,339,24,1,0,8,11/06/2018 18:43:04,11/06/2018 18:43:04
40,11/19/2018,1,1,1,0,0,1,11/19/2018 22:38:17,11/19/2018 22:38:17
40,11/28/2018,1,765,22,3,0,5,11/28/2018 05:14:04,11/28/2018 05:14:04
40,2/1/2019,1,43,27,1,0,4,02/01/2019 22:03:47,02/01/2019 22:03:47
40,2/15/2019,1,1,1,0,0,1,02/15/2019 23:27:29,02/15/2019 23:27:29
40,2/22/2019,1,120,134,0,0,22,02/22/2019 22:37:44,02/22/2019 22:37:44
40,2/28/2019,1,602,557,2,0,74,02/28/2019 00:33:27,02/28/2019 00:33:27
40,3/11/2019,3,262,241,0,0,59,03/11/2019 19:43:29,03/11/2019 22:43:48
40,3/14/2019,1,1,1,0,0,1,03/14/2019 17:52:48,03/14/2019 17:52:48
40,3/18/2019,1,15,25,0,0,3,03/18/2019 18:01:44,03/18/2019 18:01:44
40,3/23/2019,1,336,2,1,0,5,03/23/2019 16:33:32,03/23/2019 16:33:32
40,4/5/2019,1,388,0,5,0,2,04/05/2019 23:29:55,04/05/2019 23:29:55
40,4/16/2019,1,194,13,2,0,8,04/16/2019 00:22:49,04/16/2019 00:22:49
40,4/17/2019,1,15,40,0,0,1,04/17/2019 20:54:55,04/17/2019 20:54:55
40,4/21/2019,1,175,126,1,2,6,04/21/2019 05:14:50,04/21/2019 05:14:50
40,8/17/2019,1,18,18,0,0,3,08/17/2019 04:36:23,08/17/2019 04:36:23
40,9/6/2019,1,246,52,1,0,11,09/06/2019 22:12:53,09/06/2019 22:12:53
40,2/5/2020,1,2,1,0,0,1,02/05/2020 21:26:04,02/05/2020 21:26:04
40,4/2/2020,1,5,1,0,0,1,04/02/2020 17:13:57,04/02/2020 17:13:57
30,6/12/2018,1,3,3,0,0,1,06/12/2018 23:22:43,06/12/2018 23:22:43
30,7/30/2018,1,4,5,0,0,1,07/30/2018 22:20:49,07/30/2018 22:20:49
30,9/14/2018,1,91,91,0,0,44,09/14/2018 21:37:28,09/14/2018 21:37:28
30,11/2/2018,1,4,4,0,0,1,11/02/2018 20:15:02,11/02/2018 20:15:02
30,5/24/2019,1,7,7,0,0,1,05/24/2019 20:28:01,05/24/2019 20:28:01
30,10/3/2019,1,3,3,0,0,1,10/03/2019 21:46:06,10/03/2019 21:46:06
30,3/19/2020,1,3,3,0,0,1,03/19/2020 18:03:55,03/19/2020 18:03:55
30,5/18/2020,1,4,1,0,0,1,05/18/2020 23:14:45,05/18/2020 23:14:45
30,11/10/2020,1,7,24,0,0,1,11/10/2020 23:04:36,11/10/2020 23:04:36
41,6/19/2018,1,97,4,2,0,3,06/19/2018 16:36:30,06/19/2018 16:36:30
42,6/19/2018,1,21,21,0,0,3,06/19/2018 19:16:52,06/19/2018 19:16:52
42,7/10/2018,1,1,1,0,0,1,07/10/2018 22:47:42,07/10/2018 22:47:42
42,7/11/2018,1,4,4,0,0,2,07/11/2018 19:49:29,07/11/2018 19:49:29
42,9/17/2018,1,4,2,0,0,3,09/17/2018 18:13:22,09/17/2018 18:13:22
42,9/21/2018,1,117,121,0,0,5,09/21/2018 17:07:09,09/21/2018 17:07:09
42,10/31/2018,1,12,6,0,0,2,10/31/2018 23:40:33,10/31/2018 23:40:33
42,11/5/2018,1,12,12,0,0,2,11/05/2018 15:11:12,11/05/2018 15:11:12
42,11/7/2018,1,246,245,0,0,6,11/07/2018 02:38:13,11/07/2018 02:38:13
42,11/13/2018,1,3,0,1,0,0,11/13/2018 08:41:21,11/13/2018 08:41:21
42,11/20/2018,1,57,0,0,0,2,11/20/2018 03:27:47,11/20/2018 03:27:47
42,2/3/2019,1,94,0,1,0,1,02/03/2019 20:25:47,02/03/2019 20:25:47
42,2/4/2019,1,175,2,0,0,1,02/04/2019 05:17:45,02/04/2019 05:17:45
42,2/11/2019,1,3,3,0,0,1,02/11/2019 17:19:54,02/11/2019 17:19:54
42,2/28/2019,2,1054,1112,0,0,49,02/28/2019 00:05:00,02/28/2019 15:48:16
42,3/8/2019,2,18,13,0,0,3,03/08/2019 00:01:18,03/08/2019 01:00:29
42,3/12/2019,2,37,7,0,0,2,03/12/2019 02:01:55,03/12/2019 02:04:02
42,4/20/2019,1,229,0,0,0,2,04/20/2019 04:49:02,04/20/2019 04:49:02
42,1/24/2020,1,2,13,0,0,1,01/24/2020 01:36:30,01/24/2020 01:36:30
42,1/31/2020,1,8,7,0,0,1,01/31/2020 11:11:52,01/31/2020 11:11:52
42,2/5/2020,1,144,7,1,0,2,02/05/2020 19:24:13,02/05/2020 19:24:13
42,5/13/2020,1,13,13,0,0,1,05/13/2020 05:15:08,05/13/2020 05:15:08
43,6/21/2018,1,359,0,2,0,0,06/21/2018 17:55:55,06/21/2018 17:55:55
43,6/26/2018,1,4498,4,19,0,7,06/26/2018 22:54:42,06/26/2018 22:54:42
43,6/27/2018,2,2,3,0,0,2,06/27/2018 02:57:36,06/27/2018 15:49:15
43,6/29/2018,1,165,21,0,0,11,06/29/2018 16:18:25,06/29/2018 16:18:25
43,7/2/2018,1,527,121,0,0,34,07/02/2018 23:14:59,07/02/2018 23:14:59
43,7/11/2018,1,556,619,10,0,36,07/11/2018 23:20:38,07/11/2018 23:20:38
43,7/18/2018,1,1442,399,3,0,66,07/18/2018 23:44:56,07/18/2018 23:44:56
43,7/28/2018,1,101,103,0,0,15,07/28/2018 00:58:15,07/28/2018 00:58:15
43,7/30/2018,1,59467,8,36,0,8,07/30/2018 17:24:15,07/30/2018 17:24:15
43,8/1/2018,1,90,95,4,0,14,08/01/2018 01:30:23,08/01/2018 01:30:23
43,8/2/2018,1,32,23,0,0,4,08/02/2018 20:32:52,08/02/2018 20:32:52
43,8/8/2018,1,30,26,0,0,9,08/08/2018 19:47:30,08/08/2018 19:47:30
43,9/5/2018,1,137,24,0,0,1,09/05/2018 23:38:35,09/05/2018 23:38:35
43,9/8/2018,2,127,63,0,0,11,09/08/2018 16:10:10,09/08/2018 21:02:26
43,9/11/2018,1,28,27,0,0,3,09/11/2018 23:21:22,09/11/2018 23:21:22
43,9/14/2018,1,538,192,1,0,10,09/14/2018 19:46:40,09/14/2018 19:46:40
43,9/19/2018,1,770,276,1,0,54,09/19/2018 01:11:16,09/19/2018 01:11:16
43,9/20/2018,2,661,141,3,0,40,09/20/2018 19:39:38,09/20/2018 20:26:58
43,9/21/2018,1,834,496,0,0,26,09/21/2018 17:02:40,09/21/2018 17:02:40
43,9/22/2018,1,50,20,0,0,2,09/22/2018 05:01:11,09/22/2018 05:01:11
43,9/25/2018,2,612,197,1,0,20,09/25/2018 22:34:18,09/25/2018 22:45:53
43,9/26/2018,1,294,10,1,0,7,09/26/2018 06:44:51,09/26/2018 06:44:51
43,9/28/2018,2,1441,274,3,0,30,09/28/2018 16:29:10,09/28/2018 21:02:06
43,9/29/2018,1,398,84,2,0,10,09/29/2018 03:41:50,09/29/2018 03:41:50
43,10/4/2018,1,187,0,4,0,2,10/04/2018 17:56:50,10/04/2018 17:56:50
43,10/8/2018,2,171,16,4,0,14,10/08/2018 20:35:24,10/08/2018 21:08:01
43,10/9/2018,1,13,1,0,0,1,10/09/2018 17:44:28,10/09/2018 17:44:28
43,10/10/2018,1,92,53,0,0,11,10/10/2018 06:09:17,10/10/2018 06:09:17
43,10/11/2018,1,14,2,0,0,4,10/11/2018 22:09:19,10/11/2018 22:09:19
43,10/12/2018,1,193,108,3,1,6,10/12/2018 04:23:02,10/12/2018 04:23:02
43,10/13/2018,1,422,1569,7,5,12,10/13/2018 05:22:30,10/13/2018 05:22:30
43,10/16/2018,1,17,58,0,0,3,10/16/2018 05:41:55,10/16/2018 05:41:55
43,10/19/2018,1,198,86,1,0,30,10/19/2018 21:04:02,10/19/2018 21:04:02
43,10/24/2018,1,246,205,0,0,109,10/24/2018 18:30:39,10/24/2018 18:30:39
43,10/25/2018,2,363,210,2,0,77,10/25/2018 18:46:43,10/25/2018 21:12:50
43,10/27/2018,1,750,396,0,0,35,10/27/2018 06:00:09,10/27/2018 06:00:09
43,10/30/2018,4,2525,1031,13,1,186,10/30/2018 16:38:14,10/30/2018 22:34:13
43,10/31/2018,2,712,346,3,2,74,10/31/2018 04:13:07,10/31/2018 18:05:09
43,11/1/2018,2,243,60,4,0,23,11/01/2018 06:09:14,11/01/2018 19:32:59
43,11/6/2018,1,1,1,0,0,1,11/06/2018 19:03:00,11/06/2018 19:03:00
43,11/7/2018,1,11,5,0,0,1,11/07/2018 22:05:59,11/07/2018 22:05:59
43,11/8/2018,1,22,33,0,0,10,11/08/2018 22:11:24,11/08/2018 22:11:24
43,11/9/2018,1,200,200,0,0,25,11/09/2018 22:31:04,11/09/2018 22:31:04
43,11/10/2018,1,757,733,1,4,80,11/10/2018 06:44:11,11/10/2018 06:44:11
43,11/12/2018,1,222,222,0,0,25,11/12/2018 18:41:17,11/12/2018 18:41:17
43,11/13/2018,1,431,46,1,0,15,11/13/2018 04:28:06,11/13/2018 04:28:06
43,11/16/2018,2,1248,1249,0,0,165,11/16/2018 16:28:46,11/16/2018 19:52:28
43,11/19/2018,1,322,134,0,0,19,11/19/2018 21:51:34,11/19/2018 21:51:34
43,11/26/2018,1,20,144,0,0,8,11/26/2018 23:24:27,11/26/2018 23:24:27
43,11/27/2018,1,1363,767,3,2,85,11/27/2018 20:30:15,11/27/2018 20:30:15
43,12/11/2018,2,245,768,0,6,137,12/11/2018 18:00:56,12/11/2018 21:56:38
43,12/12/2018,1,322,312,0,0,57,12/12/2018 19:12:35,12/12/2018 19:12:35
43,12/14/2018,1,1176,396,3,0,34,12/14/2018 21:22:57,12/14/2018 21:22:57
43,12/21/2018,1,654,357,1,0,32,12/21/2018 17:58:29,12/21/2018 17:58:29
43,1/3/2019,1,63,55,0,0,4,01/03/2019 22:23:04,01/03/2019 22:23:04
43,1/10/2019,2,300,265,0,0,15,01/10/2019 17:47:28,01/10/2019 19:19:40
43,1/14/2019,1,5,6,0,0,1,01/14/2019 23:37:50,01/14/2019 23:37:50
43,1/16/2019,1,192,91,0,0,15,01/16/2019 20:32:54,01/16/2019 20:32:54
43,1/18/2019,1,179,146,0,0,12,01/18/2019 06:23:13,01/18/2019 06:23:13
43,1/22/2019,1,913,644,1,0,109,01/22/2019 08:14:54,01/22/2019 08:14:54
43,1/29/2019,2,3388,2819,1,0,174,01/29/2019 21:27:48,01/29/2019 23:55:57
43,1/30/2019,1,3,3,0,0,2,01/30/2019 20:50:04,01/30/2019 20:50:04
43,2/5/2019,1,1052,537,5,0,16,02/05/2019 18:34:29,02/05/2019 18:34:29
43,2/10/2019,1,159,232,0,0,150,02/10/2019 08:11:33,02/10/2019 08:11:33
43,2/12/2019,1,224,253,0,0,103,02/12/2019 16:02:50,02/12/2019 16:02:50
43,2/13/2019,1,8,207,0,0,179,02/13/2019 18:57:38,02/13/2019 18:57:38
43,2/26/2019,2,395,413,0,0,165,02/26/2019 19:01:43,02/26/2019 23:57:21
43,2/27/2019,1,152,245,0,0,137,02/27/2019 18:02:39,02/27/2019 18:02:39
43,3/6/2019,1,93,8,1,0,8,03/06/2019 04:11:01,03/06/2019 04:11:01
43,3/8/2019,2,3527,2613,0,0,879,03/08/2019 06:15:58,03/08/2019 16:27:50
43,3/13/2019,1,230,229,1,0,78,03/13/2019 18:37:49,03/13/2019 18:37:49
43,3/14/2019,1,93,446,0,0,11,03/14/2019 19:43:36,03/14/2019 19:43:36
43,3/15/2019,1,280,1,3,0,3,03/15/2019 04:02:10,03/15/2019 04:02:10
43,3/19/2019,1,610,323,2,0,9,03/19/2019 21:37:12,03/19/2019 21:37:12
43,3/20/2019,1,154,20,1,0,3,03/20/2019 17:21:11,03/20/2019 17:21:11
43,3/22/2019,1,103,0,1,0,2,03/22/2019 17:41:34,03/22/2019 17:41:34
43,3/25/2019,1,6,7,0,0,2,03/25/2019 23:10:00,03/25/2019 23:10:00
43,4/4/2019,1,339,336,4,4,3,04/04/2019 16:49:44,04/04/2019 16:49:44
43,4/5/2019,1,0,748,0,3,0,04/05/2019 22:06:02,04/05/2019 22:06:02
43,4/7/2019,1,243,23,2,0,9,04/07/2019 07:11:33,04/07/2019 07:11:33
43,4/9/2019,1,241,0,3,0,3,04/09/2019 20:17:48,04/09/2019 20:17:48
43,4/15/2019,1,33,8,0,0,2,04/15/2019 21:09:51,04/15/2019 21:09:51
43,4/18/2019,1,1,1,0,0,1,04/18/2019 22:48:11,04/18/2019 22:48:11
43,4/19/2019,2,173,63,1,0,6,04/19/2019 13:43:19,04/19/2019 23:38:55
43,4/20/2019,2,609,232,1,0,19,04/20/2019 00:23:06,04/20/2019 05:57:16
43,4/21/2019,3,107,92,0,0,9,04/21/2019 05:33:10,04/21/2019 06:24:40
43,4/24/2019,4,126,97,0,0,15,04/24/2019 18:32:38,04/24/2019 20:57:26
43,4/25/2019,1,680,137,0,0,53,04/25/2019 06:21:05,04/25/2019 06:21:05
43,5/20/2019,1,89,1,1,0,1,05/20/2019 22:42:25,05/20/2019 22:42:25
44,6/27/2018,1,0,33,0,0,1,06/27/2018 03:30:59,06/27/2018 03:30:59
10,6/27/2018,1,1,1,0,0,1,06/27/2018 11:56:07,06/27/2018 11:56:07
10,7/3/2018,1,1,1,0,0,1,07/03/2018 15:16:42,07/03/2018 15:16:42
10,8/7/2018,1,1,1,0,0,1,08/07/2018 22:59:49,08/07/2018 22:59:49
10,8/30/2018,1,1,1,0,0,1,08/30/2018 18:23:18,08/30/2018 18:23:18
10,9/5/2018,1,1,1,0,0,1,09/05/2018 20:15:36,09/05/2018 20:15:36
10,9/26/2018,1,1,1,0,0,1,09/26/2018 20:13:54,09/26/2018 20:13:54
10,10/3/2018,1,21,11,0,0,1,10/03/2018 00:37:59,10/03/2018 00:37:59
10,10/26/2018,2,2,2,0,0,2,10/26/2018 06:52:07,10/26/2018 21:16:09
10,10/29/2018,1,1,1,0,0,1,10/29/2018 22:39:49,10/29/2018 22:39:49
10,10/31/2018,1,1,1,0,0,1,10/31/2018 20:19:37,10/31/2018 20:19:37
10,11/2/2018,1,13,0,0,0,3,11/02/2018 20:23:57,11/02/2018 20:23:57
10,11/9/2018,1,15,14,0,0,1,11/09/2018 23:41:32,11/09/2018 23:41:32
10,11/11/2018,1,1,1,0,0,1,11/11/2018 02:16:28,11/11/2018 02:16:28
10,11/16/2018,1,3,3,0,0,1,11/16/2018 20:58:58,11/16/2018 20:58:58
10,11/28/2018,1,1,1,0,0,1,11/28/2018 17:18:12,11/28/2018 17:18:12
10,12/5/2018,1,1,1,0,0,1,12/05/2018 07:11:23,12/05/2018 07:11:23
10,1/3/2019,1,1,1,0,0,1,01/03/2019 18:01:36,01/03/2019 18:01:36
10,1/8/2019,1,51,0,1,0,0,01/08/2019 04:10:42,01/08/2019 04:10:42
10,1/10/2019,1,3,3,0,0,1,01/10/2019 08:52:22,01/10/2019 08:52:22
10,1/12/2019,1,5,4,0,0,1,01/12/2019 04:20:25,01/12/2019 04:20:25
10,1/16/2019,1,117,1,0,0,1,01/16/2019 01:17:49,01/16/2019 01:17:49
10,1/17/2019,1,5,4,0,0,5,01/17/2019 18:03:58,01/17/2019 18:03:58
10,1/30/2019,1,1,1,0,0,1,01/30/2019 17:02:00,01/30/2019 17:02:00
10,2/5/2019,2,65,1,1,0,1,02/05/2019 19:08:25,02/05/2019 21:49:36
10,2/7/2019,1,2,2,0,0,1,02/07/2019 22:31:01,02/07/2019 22:31:01
10,2/27/2019,1,1,1,0,0,1,02/27/2019 17:44:26,02/27/2019 17:44:26
10,3/5/2019,2,43,3,1,0,1,03/05/2019 21:21:00,03/05/2019 21:29:37
10,3/6/2019,1,10,13,0,0,1,03/06/2019 04:55:35,03/06/2019 04:55:35
10,3/8/2019,1,8,7,0,0,1,03/08/2019 19:03:37,03/08/2019 19:03:37
10,3/12/2019,1,6,9,0,0,1,03/12/2019 20:05:16,03/12/2019 20:05:16
10,3/15/2019,1,6,7,0,0,1,03/15/2019 17:11:27,03/15/2019 17:11:27
10,3/26/2019,1,3,3,0,0,1,03/26/2019 18:06:47,03/26/2019 18:06:47
10,4/2/2019,2,43,6,1,0,1,04/02/2019 16:58:35,04/02/2019 20:19:04
10,4/4/2019,1,2,2,0,0,1,04/04/2019 18:34:33,04/04/2019 18:34:33
10,4/17/2019,1,0,2,0,0,1,04/17/2019 14:57:01,04/17/2019 14:57:01
10,4/22/2019,1,5,0,1,0,0,04/22/2019 00:54:45,04/22/2019 00:54:45
10,4/23/2019,1,22,22,0,0,20,04/23/2019 02:15:48,04/23/2019 02:15:48
10,4/26/2019,1,78,0,1,0,0,04/26/2019 18:50:33,04/26/2019 18:50:33
10,5/2/2019,2,16,4,0,0,4,05/02/2019 15:11:27,05/02/2019 17:09:40
10,5/6/2019,1,7,7,0,0,1,05/06/2019 20:32:34,05/06/2019 20:32:34
10,5/7/2019,1,5,5,0,0,1,05/07/2019 00:40:48,05/07/2019 00:40:48
45,7/3/2018,2,17,24,0,0,5,07/03/2018 14:55:23,07/03/2018 22:03:06
46,7/3/2018,1,4,4,0,0,4,07/03/2018 23:31:50,07/03/2018 23:31:50
46,7/13/2018,1,10,19678,0,5,22,07/13/2018 18:38:32,07/13/2018 18:38:32
47,7/9/2018,2,11,11,0,0,2,07/09/2018 01:07:45,07/09/2018 01:58:27
47,7/12/2018,1,3,4,0,0,1,07/12/2018 05:32:22,07/12/2018 05:32:22
47,10/19/2018,1,1,1,0,0,1,10/19/2018 18:06:07,10/19/2018 18:06:07
47,5/6/2019,1,989,0,6,0,0,05/06/2019 15:21:11,05/06/2019 15:21:11
47,7/17/2019,1,463,0,1,0,0,07/17/2019 17:52:17,07/17/2019 17:52:17
47,7/18/2019,1,5,1,0,0,1,07/18/2019 23:14:12,07/18/2019 23:14:12
47,8/19/2019,1,41,16,0,0,1,08/19/2019 23:26:43,08/19/2019 23:26:43
47,10/18/2019,1,14,2,0,0,1,10/18/2019 19:31:37,10/18/2019 19:31:37
47,10/23/2019,1,2,2,0,0,1,10/23/2019 00:25:57,10/23/2019 00:25:57
48,7/9/2018,1,27,14,0,0,4,07/09/2018 20:52:59,07/09/2018 20:52:59
48,1/24/2019,1,29,7,0,0,4,01/24/2019 19:27:00,01/24/2019 19:27:00
48,2/19/2019,1,455,973,4,3,13,02/19/2019 06:11:57,02/19/2019 06:11:57
48,3/12/2019,1,4,17,0,0,4,03/12/2019 22:45:28,03/12/2019 22:45:28
49,7/12/2018,1,494,494,0,0,15,07/12/2018 23:00:28,07/12/2018 23:00:28
49,11/6/2018,1,499,6,4,0,8,11/06/2018 21:27:39,11/06/2018 21:27:39
50,7/13/2018,1,401,37,0,0,13,07/13/2018 19:18:31,07/13/2018 19:18:31
51,7/19/2018,1,895,703,3,0,7,07/19/2018 17:23:40,07/19/2018 17:23:40
51,8/30/2018,1,4918,24,19,0,14,08/30/2018 02:31:05,08/30/2018 02:31:05
51,9/1/2018,1,94,19,0,0,3,09/01/2018 00:25:45,09/01/2018 00:25:45
51,9/10/2018,1,1,1,0,0,1,09/10/2018 22:40:24,09/10/2018 22:40:24
51,9/25/2018,2,491,86,0,0,16,09/25/2018 17:05:30,09/25/2018 20:36:48
51,9/27/2018,1,16,15,0,0,1,09/27/2018 22:53:13,09/27/2018 22:53:13
51,11/2/2018,1,1,1,0,0,1,11/02/2018 20:47:27,11/02/2018 20:47:27
51,11/6/2018,1,3,24,0,0,3,11/06/2018 18:07:04,11/06/2018 18:07:04
51,11/16/2018,1,157,23,1,0,3,11/16/2018 21:47:56,11/16/2018 21:47:56
51,11/20/2018,1,931,597,1,0,12,11/20/2018 22:53:48,11/20/2018 22:53:48
51,11/27/2018,1,86,255,0,0,5,11/27/2018 22:24:35,11/27/2018 22:24:35
51,11/29/2018,1,72,1,1,0,3,11/29/2018 23:38:26,11/29/2018 23:38:26
51,12/6/2018,1,106,1,1,0,3,12/06/2018 21:45:10,12/06/2018 21:45:10
51,12/11/2018,1,83,1,0,0,2,12/11/2018 19:48:59,12/11/2018 19:48:59
51,12/17/2018,1,283,198,0,0,6,12/17/2018 19:49:04,12/17/2018 19:49:04
51,12/18/2018,1,1,1,0,0,1,12/18/2018 16:07:43,12/18/2018 16:07:43
51,12/19/2018,2,1623,1361,15,0,51,12/19/2018 19:42:51,12/19/2018 23:59:22
51,1/3/2019,2,789,731,6,0,94,01/03/2019 03:54:06,01/03/2019 23:23:23
51,1/4/2019,1,34,1026,0,4,6,01/04/2019 22:01:59,01/04/2019 22:01:59
51,1/5/2019,1,359,0,0,0,4,01/05/2019 00:01:07,01/05/2019 00:01:07
51,1/11/2019,1,634,250,0,0,20,01/11/2019 16:41:08,01/11/2019 16:41:08
51,1/18/2019,2,1134,532,0,0,62,01/18/2019 00:03:52,01/18/2019 03:13:09
51,1/22/2019,1,72,56,0,0,8,01/22/2019 22:42:53,01/22/2019 22:42:53
51,1/26/2019,1,164,131,0,0,6,01/26/2019 03:09:20,01/26/2019 03:09:20
51,1/27/2019,1,112,83,0,0,5,01/27/2019 02:13:49,01/27/2019 02:13:49
51,1/28/2019,1,335,158,0,0,11,01/28/2019 20:04:37,01/28/2019 20:04:37
51,2/4/2019,1,73,73,0,0,2,02/04/2019 22:10:49,02/04/2019 22:10:49
51,2/6/2019,1,986,909,0,0,31,02/06/2019 05:16:09,02/06/2019 05:16:09
51,2/7/2019,1,143,101,0,0,9,02/07/2019 22:41:00,02/07/2019 22:41:00
51,2/13/2019,2,420,178,2,0,22,02/13/2019 21:56:02,02/13/2019 23:22:19
51,2/16/2019,1,719,719,0,0,104,02/16/2019 01:29:56,02/16/2019 01:29:56
51,2/20/2019,1,617,617,0,0,48,02/20/2019 23:38:50,02/20/2019 23:38:50
51,2/25/2019,1,221,221,0,0,24,02/25/2019 18:37:45,02/25/2019 18:37:45
51,3/4/2019,2,377,254,1,0,23,03/04/2019 20:01:07,03/04/2019 21:47:01
51,3/6/2019,1,327,243,1,0,37,03/06/2019 04:40:42,03/06/2019 04:40:42
51,3/12/2019,1,725,713,0,0,109,03/12/2019 22:19:29,03/12/2019 22:19:29
51,3/19/2019,3,508,509,0,0,83,03/19/2019 00:23:52,03/19/2019 15:25:20
51,3/22/2019,2,236,34,0,0,12,03/22/2019 15:37:14,03/22/2019 17:38:27
51,3/29/2019,1,182,19,0,0,10,03/29/2019 23:29:50,03/29/2019 23:29:50
51,4/3/2019,1,227,50,1,0,6,04/03/2019 17:29:28,04/03/2019 17:29:28
51,4/4/2019,1,267,42,3,0,2,04/04/2019 22:24:47,04/04/2019 22:24:47
51,4/5/2019,2,445,140,4,1,7,04/05/2019 06:01:41,04/05/2019 17:02:58
51,4/24/2019,2,45,30,0,0,4,04/24/2019 03:04:36,04/24/2019 19:43:35
51,5/16/2019,1,2,0,0,0,2,05/16/2019 18:48:01,05/16/2019 18:48:01
51,6/3/2019,1,21,0,0,0,2,06/03/2019 22:59:28,06/03/2019 22:59:28
52,7/23/2018,2,65,37,2,0,4,07/23/2018 16:38:21,07/23/2018 21:45:16
52,8/2/2018,1,2,4,0,0,2,08/02/2018 20:01:38,08/02/2018 20:01:38
52,8/29/2018,1,8,46,0,1,2,08/29/2018 22:20:27,08/29/2018 22:20:27
52,9/4/2018,2,6,6,0,0,2,09/04/2018 20:03:59,09/04/2018 21:09:55
52,1/29/2019,1,6,7,0,0,1,01/29/2019 19:38:20,01/29/2019 19:38:20
52,6/27/2019,1,42,42,0,0,4,06/27/2019 03:58:52,06/27/2019 03:58:52
53,7/24/2018,1,222,0,1,0,0,07/24/2018 19:32:38,07/24/2018 19:32:38
53,8/21/2018,1,2220,23,22,0,6,08/21/2018 22:06:23,08/21/2018 22:06:23
53,8/24/2018,1,1362,583,5,0,21,08/24/2018 21:08:48,08/24/2018 21:08:48
